id,time,F_x
43,21,0.581902466
43,22,0.665235622
43,23,0.241873884
43,24,0.253955405
43,25,0.619348175
43,26,0.420640819
43,27,0.126799461
43,28,0.381466813
43,29,0.472114455
43,30,0.368625385
43,31,0.25965683
43,32,0.521413052
43,33,0.542954062
43,34,0.314841226
43,35,0.676512308
43,36,0.316097423
43,37,0.03634154
43,38,0.397351555
43,39,0.534868795
43,40,0.04297224
43,41,0.737698227
43,42,0.393700587
43,43,0.280154353
43,44,0.453760157
43,45,0.294567121
43,46,0.535474983
43,47,0.569120954
43,48,0.432945743
43,49,0.369848406
43,50,0.06045949
43,51,0.223412442
43,52,0.342693942
43,53,0
43,54,0.202714613
43,55,0.407971323
43,56,0.17798224
43,57,0.263907089
43,58,0.428777319
43,59,0.366745575
43,60,0.34020391
44,1,0.972784502
44,2,0.624080328
44,3,0.345484644
44,4,0.48677087
44,5,0.784093551
44,6,1
44,7,0.789094464
44,8,0.469469065
44,9,0.847401517
44,10,0.825617697
44,11,0.840962591
44,12,0.677508432
44,13,0.605360234
44,14,0.661987763
44,15,0.4646353
44,16,0.753615913
44,17,0.595805649
44,18,0.898262793
44,19,0.755817636
44,20,0.681378795
44,21,0.983106974
44,22,0.868854783
44,23,0.715313318
44,24,0.427170626
44,25,0.962619721
44,26,0.585921784
44,27,0.505935047
44,28,0.56922191
44,29,0.816458092
44,30,0.602852345
44,31,0.327710743
44,32,0.546077935
44,33,0.403873593
44,34,0.497877017
44,35,0.252375251
44,36,0.602071368
44,37,0.431134364
44,38,0.304226547
44,39,0.374991253
44,40,0.778976265
44,41,0.217841702
44,42,0.583344462
44,43,0.513351301
44,44,0.209803092
44,45,0.470196296
44,46,0.244337503
44,47,0.612246818
44,48,0.542256406
44,49,0.387691351
44,50,0.196078516
44,51,0.288111292
44,52,0.330935315
44,53,0.552299208
44,54,0.736185144
44,55,0.600937454
44,56,0.317769443
44,57,0
44,58,0.232074459
44,59,0.445411094
44,60,0.145325655
45,1,0.481477795
45,2,0.85997592
45,3,0.915206891
45,4,0.609219328
45,5,1
45,6,0.729290332
45,7,0.729407626
45,8,0.664396869
45,9,0.419430652
45,10,0.566571334
45,11,0.65574414
45,12,0.876862331
45,13,0
45,14,0.408444169
45,15,0.900531815
45,16,0.704348899
45,17,0.581674118
45,18,0.679484563
45,19,0.852652491
45,20,0.349916182
45,21,0.627713399
45,22,0.107844157
45,23,0.541308318
45,24,0.553684822
45,25,0.790081282
45,26,0.32735345
45,27,0.583960138
45,28,0.667282566
45,29,0.373096126
45,30,0.593073421
45,31,0.503035477
45,32,0.439632966
45,33,0.370624549
45,34,0.325047294
45,35,0.196594311
45,36,0.319049575
45,37,0.214362077
45,38,0.394631156
45,39,0.714864978
45,40,0.332956346
45,41,0.606187395
45,42,0.551414254
45,43,0.714213678
45,44,0.410567668
45,45,0.381961158
45,46,0.353086047
45,47,0.123027385
45,48,0.771685882
45,49,0.102380546
45,50,0.34969929
45,51,0.30116367
45,52,0.372372307
45,53,0.085429975
45,54,0.558219591
45,55,0.38533828
45,56,0.362669072
45,57,0.699569237
45,58,0.523023538
45,59,0.686033574
45,60,0.593493541
46,1,0.23832181
46,2,0.329187418
46,3,0.697420585
46,4,0.291817752
46,5,0.406472227
46,6,0.359313556
46,7,0.610834458
46,8,0.805695702
46,9,0.391838065
46,10,0.424097888
46,11,0.821973752
46,12,1
46,13,0.774410643
46,14,0.170286301
46,15,0.473932451
46,16,0.574313544
46,17,0.510270126
46,18,0.345610828
46,19,0.041484323
46,20,0.81020163
46,21,0.803707629
46,22,0.716063649
46,23,0.41762743
46,24,0.190059004
46,25,0.666477573
46,26,0.283850527
46,27,0.417880675
46,28,0.75946331
46,29,0.695477912
46,30,0.386204576
46,31,0.572276621
46,32,0.331041685
46,33,0.287388643
46,34,0.407040678
46,35,0.128910371
46,36,0.872695215
46,37,0.532890934
46,38,0.22981326
46,39,0.409871776
46,40,0.628744302
46,41,0.353185788
46,42,0.335211122
46,43,0.568689311
46,44,0.727426584
46,45,0.576641009
46,46,0.395077209
46,47,0.473891096
46,48,0.352724239
46,49,0.238244889
46,50,0.186642404
46,51,0.152797992
46,52,0.166749235
46,53,0.390989761
46,54,0.012786212
46,55,0.328702695
46,56,0
46,57,0.267461686
46,58,0.115184226
46,59,0.338399847
46,60,0.513328608
47,1,0
47,2,0.261003403
47,3,0.273783063
47,4,0.361477519
47,5,0.448170309
47,6,0.262684904
47,7,0.41261506
47,8,0.700253463
47,9,0.477699514
47,10,0.314854697
47,11,0.528897817
47,12,0.648527228
47,13,0.042350252
47,14,0.467676692
47,15,1
47,16,0.48240696
47,17,0.4899007
47,18,0.870092397
47,19,0.180339573
47,20,0.690340148
47,21,0.372904987
47,22,0.496838225
47,23,0.575009845
47,24,0.394234375
47,25,0.274158629
47,26,0.556487278
47,27,0.359622013
47,28,0.411657366
47,29,0.590438264
47,30,0.660529358
47,31,0.350352982
47,32,0.164455013
47,33,0.497127876
47,34,0.693900907
47,35,0.218017554
47,36,0.451879643
47,37,0.64523521
47,38,0.314463599
47,39,0.402267447
47,40,0.295595928
47,41,0.127364595
47,42,0.185244161
47,43,0.075724656
47,44,0.29993074
47,45,0.733560833
47,46,0.363777987
47,47,0.643587979
47,48,0.106375574
47,49,0.203353258
47,50,0.684598759
47,51,0.005332412
47,52,0.007556729
47,53,0.729687782
47,54,0.549955606
47,55,0.374363555
47,56,0.349642361
47,57,0.59024086
47,58,0.461824836
47,59,0.448623653
47,60,0.582520453
48,1,0.713770058
48,2,0.528802213
48,3,0.222796856
48,4,0.752466024
48,5,0.302877492
48,6,0.015843744
48,7,0.643186583
48,8,0.611737611
48,9,0.461452798
48,10,0.627088389
48,11,0.916233128
48,12,0.673019312
48,13,0.516844287
48,14,0.591395693
48,15,0.199993258
48,16,0.23846675
48,17,0.325602343
48,18,0.300913325
48,19,1
48,20,0.684955134
48,21,0.795230899
48,22,0.51645609
48,23,0.409051746
48,24,0.745530521
48,25,0.658898972
48,26,0.466327478
48,27,0.165496155
48,28,0.960220101
48,29,0.951041592
48,30,0.311605941
48,31,0.80800879
48,32,0.492233412
48,33,0.414058174
48,34,0.312046676
48,35,0.421121002
48,36,0.539603377
48,37,0.21005676
48,38,0.51841465
48,39,0.188406224
48,40,0.457596172
48,41,0.294903526
48,42,0.729678303
48,43,0.342437657
48,44,0.435172791
48,45,0.557426663
48,46,0.424400004
48,47,0.346327022
48,48,0.113999683
48,49,0.372038379
48,50,0.660921784
48,51,0.518761781
48,52,0.236622473
48,53,0.670455415
48,54,0.447255791
48,55,0.603652904
48,56,0.476283807
48,57,0
48,58,0.232633821
48,59,0.723442104
48,60,0.386595892
49,1,0.008219178
49,2,0.134246575
49,3,0.295890411
49,4,0.553424658
49,5,0.789041096
49,6,0.994520548
49,7,0.956164384
49,8,0.649315068
49,9,0.526027397
49,10,0.42739726
49,11,0.339726027
49,12,0.734246575
49,13,0.98630137
49,14,0.887671233
49,15,0.723287671
49,16,0.923287671
49,17,0.95890411
49,18,0.704109589
49,19,0.509589041
49,20,0.416438356
49,21,0.361643836
49,22,0.317808219
49,23,0.279452055
49,24,0.539726027
49,25,0.646575342
49,26,0.468493151
49,27,0.350684932
49,28,0.284931507
49,29,0.232876712
49,30,0.197260274
49,31,0.37260274
49,32,0.506849315
49,33,0.531506849
49,34,0.367123288
49,35,0.210958904
49,36,0.18630137
49,37,0.183561644
49,38,0.123287671
49,39,0.364383562
49,40,0.402739726
49,41,0.235616438
49,42,0.142465753
49,43,0.101369863
49,44,0.232876712
49,45,0.309589041
49,46,0.268493151
49,47,0.150684932
49,48,0.183561644
49,49,0.326027397
49,50,0.449315068
49,51,0.44109589
49,52,0.375342466
49,53,0.21369863
49,54,0.139726027
49,55,0.4
49,56,0.356164384
49,57,0.208219178
49,58,0.142465753
49,59,0.221917808
49,60,0.284931507
50,1,0.243169399
50,2,0.073770492
50,3,0.191256831
50,4,0.418032787
50,5,0.346994536
50,6,0.551912568
50,7,0.431693989
50,8,0.218579235
50,9,0.234972678
50,10,0.486338798
50,11,0.412568306
50,12,0.464480874
50,13,0.773224044
50,14,1
50,15,0.778688525
50,16,0.866120219
50,17,0.647540984
50,18,0.464480874
50,19,0.535519126
50,20,0.614754098
50,21,0.494535519
50,22,0.423497268
50,23,0.513661202
50,24,0.571038251
50,25,0.508196721
50,26,0.396174863
50,27,0.491803279
50,28,0.407103825
50,29,0.475409836
50,30,0.396174863
50,31,0.442622951
50,32,0.418032787
50,33,0.278688525
50,34,0.202185792
50,35,0.215846995
50,36,0.202185792
50,37,0.147540984
50,38,0.106557377
50,39,0.177595628
50,40,0.218579235
50,41,0.153005464
50,42,0.31147541
50,43,0.243169399
50,44,0.254098361
50,45,0.267759563
50,46,0.147540984
50,47,0.161202186
50,48,0.177595628
50,49,0.090163934
50,50,0.032786885
50,51,0.18852459
50,52,0.232240437
50,53,0.18852459
50,54,0.076502732
50,55,0.240437158
50,56,0.398907104
50,57,0.346994536
50,58,0.202185792
50,59,0.136612022
50,60,0.101092896
51,1,0
51,2,0.186141215
51,3,0.371561859
51,4,0.515009123
51,5,0.8432819
51,6,0.880112442
51,7,0.905855809
51,8,0.616453092
51,9,0.569902043
51,10,0.618206712
51,11,0.417654204
51,12,0.670558086
51,13,0.828489897
51,14,0.829719493
51,15,0.892114837
51,16,1
51,17,0.865757593
51,18,0.856611699
51,19,0.462523149
51,20,0.441853641
51,21,0.333157196
51,22,0.346477122
51,23,0.255532463
51,24,0.500501321
51,25,0.602886536
51,26,0.672081986
51,27,0.216055314
51,28,0.395998395
51,29,0.227920282
51,30,0.270147267
51,31,0.487073252
51,32,0.405314919
51,33,0.624410902
51,34,0.375243552
51,35,0.163438313
51,36,0.21521989
51,37,0.20799847
51,38,0.177780894
51,39,0.426727492
51,40,0.405818038
51,41,0.324090667
51,42,0.196943505
51,43,0.225307485
51,44,0.37336181
51,45,0.300102047
51,46,0.277097864
51,47,0.261441025
51,48,0.367207046
51,49,0.460403205
51,50,0.477332342
51,51,0.487346912
51,52,0.537447347
51,53,0.159014344
51,54,0.153565529
51,55,0.362442911
51,56,0.499881148
51,57,0.144115441
51,58,0.136013536
51,59,0.25743345
51,60,0.341168887
52,1,0.301833462
52,2,0.081386183
52,3,0.258384605
52,4,0.477434231
52,5,0.319762454
52,6,0.493224995
52,7,0.547341147
52,8,0.386058142
52,9,0.386513204
52,10,0.578832456
52,11,0.440181241
52,12,0.377679652
52,13,0.737359876
52,14,1
52,15,0.828366061
52,16,0.979800854
52,17,0.761738134
52,18,0.646236485
52,19,0.664714963
52,20,0.544112915
52,21,0.671973792
52,22,0.401720212
52,23,0.552259923
52,24,0.577191821
52,25,0.668247559
52,26,0.302716778
52,27,0.647149753
52,28,0.420299888
52,29,0.471375733
52,30,0.346219225
52,31,0.442636185
52,32,0.376545331
52,33,0.280146327
52,34,0.412517285
52,35,0.291517685
52,36,0.192714074
52,37,0.357106663
52,38,0.26102277
52,39,0.310014274
52,40,0.258949209
52,41,0.313702784
52,42,0.337146563
52,43,0.25844537
52,44,0.286775354
52,45,0.315073462
52,46,0.294413684
52,47,0.344483237
52,48,0.078960285
52,49,0.144852424
52,50,0
52,51,0.401721621
52,52,0.486398358
52,53,0.2207991
52,54,0.256247671
52,55,0.390315514
52,56,0.531042629
52,57,0.5351054
52,58,0.372128074
52,59,0.257100592
52,60,0.131111278
53,1,0.22589907
53,2,0.053070096
53,3,0.274476771
53,4,0.430300645
53,5,0.803896733
53,6,1
53,7,0.986147532
53,8,0.749610667
53,9,0.268384033
53,10,0.431686413
53,11,0.321072421
53,12,0.522165299
53,13,0.83231723
53,14,0.680109688
53,15,0.425634501
53,16,0.628580312
53,17,0.627862052
53,18,0.461820961
53,19,0.428991385
53,20,0.402393992
53,21,0.214076471
53,22,0.11460912
53,23,0.148848368
53,24,0.551024731
53,25,0.670891737
53,26,0.229942602
53,27,0.37117607
53,28,0.224477921
53,29,0.131097229
53,30,0.245575191
53,31,0.17042126
53,32,0.261131405
53,33,0.411233935
53,34,0.050817697
53,35,0.129665825
53,36,0.052147385
53,37,0
53,38,0.060079746
53,39,0.342611987
53,40,0.326171797
53,41,0.497910721
53,42,0.152675817
53,43,0.044453263
53,44,0.321824903
53,45,0.371478433
53,46,0.153775292
53,47,0.164769977
53,48,0.068856133
53,49,0.263243655
53,50,0.359092742
53,51,0.666094653
53,52,0.430455797
53,53,0.088517577
53,54,0.009294501
53,55,0.273529463
53,56,0.373913887
53,57,0.436494793
53,58,0.103518552
53,59,0.211095154
53,60,0.088229202
54,1,0.49472662
54,2,0.28521605
54,3,0.410302604
54,4,0.555961673
54,5,0.08948063
54,6,0.715568368
54,7,0.444805879
54,8,0.221515885
54,9,0.254113884
54,10,0.660981421
54,11,0.728421739
54,12,0.633612811
54,13,1
54,14,0.748249799
54,15,0.433916116
54,16,0.686250104
54,17,0.427292353
54,18,0.307389899
54,19,0.467345199
54,20,0.338811829
54,21,0.357756069
54,22,0.432505236
54,23,0.529080381
54,24,0.424963205
54,25,0.466347939
54,26,0.425930147
54,27,0.440863837
54,28,0.543492189
54,29,0.345491024
54,30,0.49865465
54,31,0.691572494
54,32,0.697845783
54,33,0.274462349
54,34,0.366280275
54,35,0.169257565
54,36,0.361871484
54,37,0.031646042
54,38,0
54,39,0.153048274
54,40,0.051393216
54,41,0.330934789
54,42,0.382547459
54,43,0.464665422
54,44,0.376216674
54,45,0.434823676
54,46,0.124804672
54,47,0.387028526
54,48,0.275960307
54,49,0.131960914
54,50,0.327218993
54,51,0.390419485
54,52,0.291153966
54,53,0.325557873
54,54,0.160240355
54,55,0.203698973
54,56,0.464116753
54,57,0.356958518
54,58,0.242568672
54,59,0.300466842
54,60,0.163260207
55,1,0.169928505
55,2,0.442677531
55,3,0.076334482
55,4,0.365315608
55,5,0.395458537
55,6,1
55,7,0.621149972
55,8,0.737498933
55,9,0.4762436
55,10,0.413003716
55,11,0.222389831
55,12,0.400981018
55,13,0.664407581
55,14,0.533635858
55,15,0.841160281
55,16,0.469992814
55,17,0.878332302
55,18,0.598789905
55,19,0.401021521
55,20,0.27194941
55,21,0.283313693
55,22,0.272222093
55,23,0.177368013
55,24,0.659315388
55,25,0.399561975
55,26,0.2708019
55,27,0.370267534
55,28,0.33877904
55,29,0.154732031
55,30,0.241344497
55,31,0.40833534
55,32,0.609796179
55,33,0.409843321
55,34,0.487697778
55,35,0.119551641
55,36,0.243887255
55,37,0.306412153
55,38,0
55,39,0.401984984
55,40,0.316682129
55,41,0.186626942
55,42,0.394409801
55,43,0.278772758
55,44,0.226037401
55,45,0.305056497
55,46,0.162409218
55,47,0.157402644
55,48,0.438073891
55,49,0.594144425
55,50,0.511349452
55,51,0.319638141
55,52,0.421859392
55,53,0.241207719
55,54,0.190287859
55,55,0.513502208
55,56,0.610734606
55,57,0.330156124
55,58,0.373638323
55,59,0.227640583
55,60,0.30531226
56,1,0.413396077
56,2,0.585029798
56,3,0.368335847
56,4,0.569898389
56,5,0.632237389
56,6,0.55812087
56,7,0.406229665
56,8,0.420110428
56,9,0.345876913
56,10,0.503293261
56,11,0.718885844
56,12,0.570785655
56,13,0.925885624
56,14,0.587928816
56,15,0.74302447
56,16,0.551519013
56,17,0.688538893
56,18,0.377375316
56,19,0.68994135
56,20,0.832492604
56,21,0.52889671
56,22,0.598244776
56,23,0.776792115
56,24,0.77311513
56,25,0.623559624
56,26,0.259789541
56,27,0.523531083
56,28,0.204799574
56,29,0.528508861
56,30,0.710290153
56,31,0.664676518
56,32,1
56,33,0.456795443
56,34,0.564361393
56,35,0.473236128
56,36,0.293243996
56,37,0.422935474
56,38,0.305108105
56,39,0.283826504
56,40,0.356702774
56,41,0.388478302
56,42,0.962128453
56,43,0.381558932
56,44,0.359749858
56,45,0.361196357
56,46,0.417682756
56,47,0.611437848
56,48,0.244848325
56,49,0
56,50,0.342033013
56,51,0.603625694
56,52,0.061458686
56,53,0.566637242
56,54,0.574907341
56,55,0.497812353
56,56,0.206976476
56,57,0.530371024
56,58,0.540761924
56,59,0.54546412
56,60,0.504672257
57,1,0.362206214
57,2,0.506229257
57,3,0.19355696
57,4,0.764909493
57,5,0.291349435
57,6,0.814423718
57,7,0.85831116
57,8,0.840538114
57,9,0.342066368
57,10,0.518612272
57,11,0.680814929
57,12,0.742137408
57,13,0.980020403
57,14,0.734140327
57,15,0.519126725
57,16,1
57,17,0.926827886
57,18,0.875044174
57,19,0.439064104
57,20,0.487952415
57,21,0.641770731
57,22,0.227838936
57,23,0.502087948
57,24,0.642448106
57,25,0.935591308
57,26,0.892472059
57,27,0.683453292
57,28,0.201688835
57,29,0.088391383
57,30,0.124261125
57,31,0.5887458
57,32,0.422486233
57,33,0.325780219
57,34,0.414672962
57,35,0.344290859
57,36,0.116036226
57,37,0.351233791
57,38,0.1332858
57,39,0.292334286
57,40,0.641474812
57,41,0.282406256
57,42,0.207434582
57,43,0.545585568
57,44,0.554359746
57,45,0.496653931
57,46,0.450116745
57,47,0.176507449
57,48,0.230824158
57,49,0.570724497
57,50,0.507608279
57,51,0.386553016
57,52,0.843079342
57,53,0.261757458
57,54,0.211131374
57,55,0.374338105
57,56,0
57,57,0.451149881
57,58,0.500305168
57,59,0.461862126
57,60,0.187999173
58,1,0.164838425
58,2,0.500051148
58,3,0.265083417
58,4,0.757244745
58,5,0.229669885
58,6,0.695227344
58,7,0.301628423
58,8,0.298342592
58,9,0.276737968
58,10,0.819528843
58,11,0.677150696
58,12,0.571943585
58,13,1
58,14,0.542899868
58,15,0.262579454
58,16,0.839932449
58,17,0.634602785
58,18,0.544036877
58,19,0.354045741
58,20,0.769273424
58,21,0.655660705
58,22,0.219833952
58,23,0.543522878
58,24,0.86024064
58,25,0.529927595
58,26,0.932680548
58,27,0.558668838
58,28,0.446841277
58,29,0.249291403
58,30,0.499359102
58,31,0.649367555
58,32,0.916859449
58,33,0.268722599
58,34,0.355917407
58,35,0.420542792
58,36,0.465386972
58,37,0.45525563
58,38,0.636029999
58,39,0.527070279
58,40,0.293214469
58,41,0.84630756
58,42,0.337320622
58,43,0.505131391
58,44,0.729588742
58,45,0.751974094
58,46,0.172814366
58,47,0.343742655
58,48,0.232055631
58,49,0.3154915
58,50,0.28458183
58,51,0.137301203
58,52,0.490041599
58,53,0.475133027
58,54,0.298301656
58,55,0.326355074
58,56,0.423064682
58,57,0
58,58,0.16263616
58,59,0.187413938
58,60,0.376849736
59,1,0.249549863
59,2,0.192052412
59,3,0.490539893
59,4,0.564552352
59,5,0.861273611
59,6,0.729388729
59,7,0.747571972
59,8,0.713312333
59,9,0.495224422
59,10,0.682580603
59,11,0.248763405
59,12,0.722063278
59,13,0.692700559
59,14,0.805651406
59,15,0.373822768
59,16,0.930399598
59,17,0.025248023
59,18,0.402767559
59,19,1
59,20,0.810476754
59,21,0.41444916
59,22,0.15323138
59,23,0.228643787
59,24,0.328325941
59,25,0.696304467
59,26,0.845494338
59,27,0.362725684
59,28,0.346026211
59,29,0.295821283
59,30,0.568693666
59,31,0.341691612
59,32,0.553313762
59,33,0.246847395
59,34,0.567797776
59,35,0.0580069
59,36,0.398253804
59,37,0.110065899
59,38,0.891377314
59,39,0.456620347
59,40,0.235062718
59,41,0.288487561
59,42,0.536976983
59,43,0.261363323
59,44,0
59,45,0.547258782
59,46,0.305959124
59,47,0.094787136
59,48,0.591104056
59,49,0.423181145
59,50,0.196572582
59,51,0.827625183
59,52,0.657627553
59,53,0.044520193
59,54,0.324807322
59,55,0.598483556
59,56,0.225733703
59,57,0.400588125
59,58,0.256178173
59,59,0.278716395
59,60,0.132994588
60,1,0.619780212
60,2,0.39999575
60,3,0.353715427
60,4,0.47851359
60,5,0.679791584
60,6,0.441068664
60,7,0.312388628
60,8,0.441697625
60,9,0.53763133
60,10,0.388871152
60,11,0.193447141
60,12,0.123295049
60,13,0.32001169
60,14,1
60,15,0.780690146
60,16,0.336657595
60,17,0.481537128
60,18,0.516871004
60,19,0.349477039
60,20,0.576806285
60,21,0.32611768
60,22,0.229111234
60,23,0.2837674
60,24,0.617352526
60,25,0.386498592
60,26,0.359774439
60,27,0.458747475
60,28,0.25062991
60,29,0.355130291
60,30,0.556923132
60,31,0.640459887
60,32,0.434427928
60,33,0.433106998
60,34,0.228286051
60,35,0.284260477
60,36,0.293088104
60,37,0.435692616
60,38,0.289208649
60,39,0.555722851
60,40,0.18936617
60,41,0.399585399
60,42,0.284233661
60,43,0.383715183
60,44,0.404547379
60,45,0
60,46,0.309690541
60,47,0.230276885
60,48,0.699044101
60,49,0.501398767
60,50,0.278178223
60,51,0.258339354
60,52,0.336471078
60,53,0.401890023
60,54,0.491410052
60,55,0.361902926
60,56,0.592822093
60,57,0.359983261
60,58,0.567959968
60,59,0.265341287
60,60,0.14180635
61,1,1
61,2,0.024721543
61,3,0.023363217
61,4,0.0266232
61,5,0.030154849
61,6,0.033143168
61,7,0.03124151
61,8,0.030154849
61,9,0.02607987
61,10,0.021733225
61,11,0.027166531
61,12,0.025808204
61,13,0.024721543
61,14,0.035859821
61,15,0.03531649
61,16,0.031513176
61,17,0.025808204
61,18,0.021461559
61,19,0.020646563
61,20,0.025264874
61,21,0.023091551
61,22,0.017114914
61,23,0.012768269
61,24,0.010594947
61,25,0.011681608
61,26,0.014941592
61,27,0.014126596
61,28,0.013039935
61,29,0.016299919
61,30,0.016028253
61,31,0.014941592
61,32,0.010594947
61,33,0.010866612
61,34,0.01738658
61,35,0.013854931
61,36,0.008964955
61,37,0.004889976
61,38,0.00407498
61,39,0.017658245
61,40,0.016571584
61,41,0.013039935
61,42,0.015213257
61,43,0.010866612
61,44,0.007606629
61,45,0.004346645
61,46,0.006519967
61,47,0.013583265
61,48,0.011409943
61,49,0.007606629
61,50,0.002988318
61,51,0.010594947
61,52,0.016299919
61,53,0.012768269
61,54,0.006519967
61,55,0.005161641
61,56,0.004346645
61,57,0.001901657
61,58,0.001358327
61,59,0.006248302
61,60,0.010323282
62,1,0.538461538
62,2,0.376923077
62,3,0.292307692
62,4,0.215384615
62,5,0.407692308
62,6,0.453846154
62,7,0.376923077
62,8,0.469230769
62,9,0.507692308
62,10,0.376923077
62,11,0.338461538
62,12,0.215384615
62,13,0.323076923
62,14,0.461538462
62,15,0.792307692
62,16,0.761538462
62,17,0.646153846
62,18,0.407692308
62,19,0.323076923
62,20,0.284615385
62,21,0.246153846
62,22,0.592307692
62,23,0.461538462
62,24,0.292307692
62,25,0.453846154
62,26,0.592307692
62,27,0.407692308
62,28,0.269230769
62,29,0.2
62,30,0.153846154
62,31,0.2
62,32,0.215384615
62,33,0.223076923
62,34,0.2
62,35,0.130769231
62,36,0.076923077
62,37,0.169230769
62,38,0.130769231
62,39,0.038461538
62,40,0.007692308
62,41,0.1
62,42,0.076923077
62,43,0.076923077
62,44,0.238461538
62,45,0.138461538
62,46,0.023076923
62,47,0.138461538
62,48,0.146153846
62,49,0.069230769
62,50,0.030769231
62,51,0.038461538
62,52,0.292307692
62,53,0.423076923
62,54,0.292307692
62,55,0.330769231
62,56,0.230769231
62,57,0.623076923
62,58,0.653846154
62,59,0.969230769
62,60,0.853846154
63,1,1
63,2,0.036445998
63,3,0.020848822
63,4,0.023172119
63,5,0.046275157
63,6,0.032080839
63,7,0.035363459
63,8,0.044033727
63,9,0.028847604
63,10,0.015105787
63,11,0.026825329
63,12,0.039735154
63,13,0.020295924
63,14,0.049480346
63,15,0.035605983
63,16,0.02383986
63,17,0.01941998
63,18,0.033027557
63,19,0.026625724
63,20,0.030429103
63,21,0.011168644
63,22,0.03150985
63,23,0.014734701
63,24,0.017803849
63,25,0.027530451
63,26,0.00696478
63,27,0.021307522
63,28,0.00369571
63,29,0.00093766
63,30,0.031348436
63,31,0.01874597
63,32,0.017944587
63,33,0.004784399
63,34,0.02371887
63,35,0.009537531
63,36,0.016869789
63,37,0.000665862
63,38,0.011180263
63,39,0.046715185
63,40,0.02751043
63,41,0.011804557
63,42,0.016039908
63,43,0
63,44,0.01211123
63,45,0.017652783
63,46,0.020698258
63,47,0.010734397
63,48,0.018131207
63,49,0.013928191
63,50,0.007255989
63,51,0.007335794
63,52,0.012385423
63,53,0.016010651
63,54,0.006234366
63,55,0.004892471
63,56,0.012869648
63,57,0.012157923
63,58,0.004712407
63,59,0.012670268
63,60,0.025301831
64,1,0.576032291
64,2,0.645274187
64,3,0.613995968
64,4,0.436287471
64,5,0.557584572
64,6,0.624763371
64,7,0.446682263
64,8,0.901031665
64,9,0.663019076
64,10,0.445121635
64,11,0.499125995
64,12,0.729556281
64,13,0.233744018
64,14,0.726202867
64,15,1
64,16,0.960249792
64,17,0.497737969
64,18,0.916648113
64,19,0.492717687
64,20,0.572353519
64,21,0.390583468
64,22,0.706423524
64,23,0.388273818
64,24,0.463104857
64,25,0.484995335
64,26,0.665593718
64,27,0.659489128
64,28,0.522673847
64,29,0.632308478
64,30,0.458058356
64,31,0
64,32,0.393581217
64,33,0.676041667
64,34,0.649184153
64,35,0.762889306
64,36,0.26616341
64,37,0.678664084
64,38,0.454256057
64,39,0.485877171
64,40,0.400798598
64,41,0.479079149
64,42,0.429693552
64,43,0.317138858
64,44,0.081876908
64,45,0.218987719
64,46,0.098688617
64,47,0.348477422
64,48,0.014705134
64,49,0.445427375
64,50,0.525219515
64,51,0.116912253
64,52,0.505799123
64,53,0.518416417
64,54,0.444088555
64,55,0.691213505
64,56,0.449163719
64,57,0.630092847
64,58,0.55208687
64,59,0.972198742
64,60,0.934802275
65,1,1
65,2,0.059892898
65,3,0.066134981
65,4,0.075440281
65,5,0.045914346
65,6,0.062705411
65,7,0.068472862
65,8,0.059102456
65,9,0.061030733
65,10,0.029590334
65,11,0.067808245
65,12,0.044057398
65,13,0.049182532
65,14,0.104337704
65,15,0.061248573
65,16,0.065598369
65,17,0.003889845
65,18,0.067285897
65,19,0.080629851
65,20,0.030020913
65,21,0.04675614
65,22,0.030993206
65,23,0.002800234
65,24,0.013375074
65,25,0.039418204
65,26,0.043800213
65,27,0.055944553
65,28,0.034987429
65,29,0.038214693
65,30,0.074662425
65,31,0.029272222
65,32,0.023838474
65,33,0.049107054
65,34,0.056663679
65,35,0.041697505
65,36,0.03799231
65,37,0.02107051
65,38,0.055627396
65,39,0.050064566
65,40,0.059623601
65,41,0.063114837
65,42,0.057411533
65,43,0
65,44,0.056614579
65,45,0.023224638
65,46,0.037134067
65,47,0.045367064
65,48,0.007323874
65,49,0.064891639
65,50,0.037611528
65,51,0.052515888
65,52,0.041982371
65,53,0.051319334
65,54,0.034678796
65,55,0.028950568
65,56,0.052941103
65,57,0.029659463
65,58,0.010324757
65,59,0.045659265
65,60,0.024284599
66,1,0.422987247
66,2,0.389743081
66,3,0.628187498
66,4,0.453350776
66,5,0.308840865
66,6,0.446654054
66,7,0.571396298
66,8,0.474515205
66,9,0.435483281
66,10,0.136995814
66,11,0.277524601
66,12,0.429368797
66,13,0.17697639
66,14,0.42419299
66,15,0.508269523
66,16,0.471099674
66,17,0.398084
66,18,0.620294197
66,19,0.195271605
66,20,0.564704142
66,21,0.393796406
66,22,0.493630552
66,23,0.602448313
66,24,0.530323787
66,25,1
66,26,0.309180689
66,27,0.611580273
66,28,0.617886885
66,29,0.532937974
66,30,0.445777992
66,31,0.523515859
66,32,0
66,33,0.556460424
66,34,0.485148859
66,35,0.551194372
66,36,0.341563721
66,37,0.42821276
66,38,0.395183971
66,39,0.158869464
66,40,0.616993497
66,41,0.086244079
66,42,0.398863982
66,43,0.278455555
66,44,0.553296699
66,45,0.421081303
66,46,0.049658086
66,47,0.6208326
66,48,0.296093506
66,49,0.170983603
66,50,0.262604426
66,51,0.472668579
66,52,0.397862884
66,53,0.045048339
66,54,0.680037817
66,55,0.410917899
66,56,0.589832861
